volume_ct,num_filled_ct,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status
20,3,5208,REACH_NGA_2019_MSNA_HHSurvey_Final,2177,59669208,60217247-ddfb-4585-8f13-fd375f862a29,2019-06-26T16:43:23,
60,1,5209,REACH_NGA_2019_MSNA_HHSurvey_Final,2178,59669212,67bbb6c4-7ae8-4746-afcd-c4bd0d5eb3f5,2019-06-26T16:43:24,
80,1,5210,REACH_NGA_2019_MSNA_HHSurvey_Final,2178,59669212,67bbb6c4-7ae8-4746-afcd-c4bd0d5eb3f5,2019-06-26T16:43:24,
60,1,5211,REACH_NGA_2019_MSNA_HHSurvey_Final,2178,59669212,67bbb6c4-7ae8-4746-afcd-c4bd0d5eb3f5,2019-06-26T16:43:24,
20,5,5212,REACH_NGA_2019_MSNA_HHSurvey_Final,2179,59669215,b67c180e-7fe5-49b6-b066-5712873f04cd,2019-06-26T16:43:26,
15,10,5213,REACH_NGA_2019_MSNA_HHSurvey_Final,2179,59669215,b67c180e-7fe5-49b6-b066-5712873f04cd,2019-06-26T16:43:26,
20,5,5214,REACH_NGA_2019_MSNA_HHSurvey_Final,2180,59669218,c1faaf5f-5162-4694-be6d-bb0ec1725ff7,2019-06-26T16:43:28,
20,4,5215,REACH_NGA_2019_MSNA_HHSurvey_Final,2180,59669218,c1faaf5f-5162-4694-be6d-bb0ec1725ff7,2019-06-26T16:43:28,
15,15,5216,REACH_NGA_2019_MSNA_HHSurvey_Final,2180,59669218,c1faaf5f-5162-4694-be6d-bb0ec1725ff7,2019-06-26T16:43:28,
25,2,5217,REACH_NGA_2019_MSNA_HHSurvey_Final,2181,59669344,14ce179b-5cc1-473f-b8f3-0677e044b776,2019-06-26T16:44:04,
25,3,5218,REACH_NGA_2019_MSNA_HHSurvey_Final,2181,59669344,14ce179b-5cc1-473f-b8f3-0677e044b776,2019-06-26T16:44:04,
25,2,5219,REACH_NGA_2019_MSNA_HHSurvey_Final,2182,59669356,b3e9f796-4a4a-41c9-a6ca-040367669db1,2019-06-26T16:44:07,
12,3,5220,REACH_NGA_2019_MSNA_HHSurvey_Final,2182,59669356,b3e9f796-4a4a-41c9-a6ca-040367669db1,2019-06-26T16:44:07,
25,3,5221,REACH_NGA_2019_MSNA_HHSurvey_Final,2182,59669356,b3e9f796-4a4a-41c9-a6ca-040367669db1,2019-06-26T16:44:07,
20,2,5222,REACH_NGA_2019_MSNA_HHSurvey_Final,2183,59669363,8dbbb9d8-acdf-49bf-866f-1fe3cbc8b354,2019-06-26T16:44:10,
20,2,5223,REACH_NGA_2019_MSNA_HHSurvey_Final,2183,59669363,8dbbb9d8-acdf-49bf-866f-1fe3cbc8b354,2019-06-26T16:44:10,
20,2,5224,REACH_NGA_2019_MSNA_HHSurvey_Final,2183,59669363,8dbbb9d8-acdf-49bf-866f-1fe3cbc8b354,2019-06-26T16:44:10,
20,20,5225,REACH_NGA_2019_MSNA_HHSurvey_Final,2183,59669363,8dbbb9d8-acdf-49bf-866f-1fe3cbc8b354,2019-06-26T16:44:10,
20,2,5226,REACH_NGA_2019_MSNA_HHSurvey_Final,2183,59669363,8dbbb9d8-acdf-49bf-866f-1fe3cbc8b354,2019-06-26T16:44:10,
20,3,5227,REACH_NGA_2019_MSNA_HHSurvey_Final,2185,59669386,6b559015-b364-423f-9b9d-da81e23eff6c,2019-06-26T16:44:16,
20,3,5228,REACH_NGA_2019_MSNA_HHSurvey_Final,2185,59669386,6b559015-b364-423f-9b9d-da81e23eff6c,2019-06-26T16:44:16,
20,3,5229,REACH_NGA_2019_MSNA_HHSurvey_Final,2185,59669386,6b559015-b364-423f-9b9d-da81e23eff6c,2019-06-26T16:44:16,
20,7,5230,REACH_NGA_2019_MSNA_HHSurvey_Final,2187,59684279,1ba598c7-d84c-45f0-9a8e-03440faf2f64,2019-06-26T20:09:03,
25,5,5231,REACH_NGA_2019_MSNA_HHSurvey_Final,2187,59684279,1ba598c7-d84c-45f0-9a8e-03440faf2f64,2019-06-26T20:09:03,
15,10,5232,REACH_NGA_2019_MSNA_HHSurvey_Final,2188,59684281,37779f39-0c6b-44f8-8cd9-87548b09de61,2019-06-26T20:09:05,
20,5,5233,REACH_NGA_2019_MSNA_HHSurvey_Final,2188,59684281,37779f39-0c6b-44f8-8cd9-87548b09de61,2019-06-26T20:09:05,
15,10,5234,REACH_NGA_2019_MSNA_HHSurvey_Final,2188,59684281,37779f39-0c6b-44f8-8cd9-87548b09de61,2019-06-26T20:09:05,
20,7,5235,REACH_NGA_2019_MSNA_HHSurvey_Final,2190,59684289,58a61e80-11bc-4dc8-b9c9-4be5c60b29fe,2019-06-26T20:09:09,
20,7,5236,REACH_NGA_2019_MSNA_HHSurvey_Final,2190,59684289,58a61e80-11bc-4dc8-b9c9-4be5c60b29fe,2019-06-26T20:09:09,
20,7,5237,REACH_NGA_2019_MSNA_HHSurvey_Final,2190,59684289,58a61e80-11bc-4dc8-b9c9-4be5c60b29fe,2019-06-26T20:09:09,
20,7,5238,REACH_NGA_2019_MSNA_HHSurvey_Final,2191,59684292,3fc6c3c5-a262-4843-94fb-8a6abd37ca1c,2019-06-26T20:09:12,
20,7,5239,REACH_NGA_2019_MSNA_HHSurvey_Final,2191,59684292,3fc6c3c5-a262-4843-94fb-8a6abd37ca1c,2019-06-26T20:09:12,
20,7,5240,REACH_NGA_2019_MSNA_HHSurvey_Final,2191,59684292,3fc6c3c5-a262-4843-94fb-8a6abd37ca1c,2019-06-26T20:09:12,
25,1,5241,REACH_NGA_2019_MSNA_HHSurvey_Final,2192,59684327,a4429500-a6f4-4a82-b4d4-1713c6cbb88b,2019-06-26T20:09:44,
15,2,5242,REACH_NGA_2019_MSNA_HHSurvey_Final,2192,59684327,a4429500-a6f4-4a82-b4d4-1713c6cbb88b,2019-06-26T20:09:44,
25,1,5243,REACH_NGA_2019_MSNA_HHSurvey_Final,2193,59684333,702122e3-0e66-43f9-89fc-489bd32ebfce,2019-06-26T20:09:47,
20,1,5244,REACH_NGA_2019_MSNA_HHSurvey_Final,2193,59684333,702122e3-0e66-43f9-89fc-489bd32ebfce,2019-06-26T20:09:47,
15,1,5245,REACH_NGA_2019_MSNA_HHSurvey_Final,2193,59684333,702122e3-0e66-43f9-89fc-489bd32ebfce,2019-06-26T20:09:47,
20,2,5246,REACH_NGA_2019_MSNA_HHSurvey_Final,2194,59684339,32c84782-4d02-45ab-a040-f60e52f5af9e,2019-06-26T20:09:49,
15,2,5247,REACH_NGA_2019_MSNA_HHSurvey_Final,2195,59684344,15e84c3b-1b17-408a-a5ca-c7132e6deece,2019-06-26T20:09:51,
20,3,5248,REACH_NGA_2019_MSNA_HHSurvey_Final,2195,59684344,15e84c3b-1b17-408a-a5ca-c7132e6deece,2019-06-26T20:09:51,
25,3,5249,REACH_NGA_2019_MSNA_HHSurvey_Final,2196,59684347,ace06035-e7ac-4b79-b668-08874090e4e8,2019-06-26T20:09:53,
20,3,5250,REACH_NGA_2019_MSNA_HHSurvey_Final,2196,59684347,ace06035-e7ac-4b79-b668-08874090e4e8,2019-06-26T20:09:53,
20,4,5251,REACH_NGA_2019_MSNA_HHSurvey_Final,2197,59684350,6750b612-a6a5-44b4-ad20-4e4789059989,2019-06-26T20:09:55,
20,8,5252,REACH_NGA_2019_MSNA_HHSurvey_Final,2198,59684385,2a784759-4962-4015-9929-cb0a256f0840,2019-06-26T20:10:34,
5,10,5253,REACH_NGA_2019_MSNA_HHSurvey_Final,2198,59684385,2a784759-4962-4015-9929-cb0a256f0840,2019-06-26T20:10:34,
20,5,5254,REACH_NGA_2019_MSNA_HHSurvey_Final,2201,59684400,231edc37-d14f-4971-853a-da0a6a089283,2019-06-26T20:10:44,
10,5,5255,REACH_NGA_2019_MSNA_HHSurvey_Final,2201,59684400,231edc37-d14f-4971-853a-da0a6a089283,2019-06-26T20:10:44,
25,3,5256,REACH_NGA_2019_MSNA_HHSurvey_Final,2207,59684427,7c5f048c-4e95-4cb4-97d3-6f1e5c28b82d,2019-06-26T20:10:52,
20,5,5257,REACH_NGA_2019_MSNA_HHSurvey_Final,2207,59684427,7c5f048c-4e95-4cb4-97d3-6f1e5c28b82d,2019-06-26T20:10:52,
20,2,5258,REACH_NGA_2019_MSNA_HHSurvey_Final,2208,59684430,ee8890c3-8753-4311-96dd-68252449a35a,2019-06-26T20:10:53,
20,6,5259,REACH_NGA_2019_MSNA_HHSurvey_Final,2208,59684430,ee8890c3-8753-4311-96dd-68252449a35a,2019-06-26T20:10:53,
25,3,5260,REACH_NGA_2019_MSNA_HHSurvey_Final,2209,59684439,23a01234-91aa-49fb-9a8b-524a8aeaa5a8,2019-06-26T20:10:57,
20,2,5261,REACH_NGA_2019_MSNA_HHSurvey_Final,2209,59684439,23a01234-91aa-49fb-9a8b-524a8aeaa5a8,2019-06-26T20:10:57,
20,4,5262,REACH_NGA_2019_MSNA_HHSurvey_Final,2209,59684439,23a01234-91aa-49fb-9a8b-524a8aeaa5a8,2019-06-26T20:10:57,
25,2,5263,REACH_NGA_2019_MSNA_HHSurvey_Final,2211,59684456,9f3c2c26-f149-403b-ae62-f21fcb84a137,2019-06-26T20:11:07,
20,5,5264,REACH_NGA_2019_MSNA_HHSurvey_Final,2211,59684456,9f3c2c26-f149-403b-ae62-f21fcb84a137,2019-06-26T20:11:07,
25,4,5265,REACH_NGA_2019_MSNA_HHSurvey_Final,2211,59684456,9f3c2c26-f149-403b-ae62-f21fcb84a137,2019-06-26T20:11:07,
20,3,5266,REACH_NGA_2019_MSNA_HHSurvey_Final,2212,59684462,4f4f6835-3ef5-4496-8133-06090ff537e2,2019-06-26T20:11:09,
20,4,5267,REACH_NGA_2019_MSNA_HHSurvey_Final,2212,59684462,4f4f6835-3ef5-4496-8133-06090ff537e2,2019-06-26T20:11:09,
25,1,5268,REACH_NGA_2019_MSNA_HHSurvey_Final,2212,59684462,4f4f6835-3ef5-4496-8133-06090ff537e2,2019-06-26T20:11:09,
25,1,5269,REACH_NGA_2019_MSNA_HHSurvey_Final,2212,59684462,4f4f6835-3ef5-4496-8133-06090ff537e2,2019-06-26T20:11:09,
25,1,5270,REACH_NGA_2019_MSNA_HHSurvey_Final,2212,59684462,4f4f6835-3ef5-4496-8133-06090ff537e2,2019-06-26T20:11:09,
25,5,5271,REACH_NGA_2019_MSNA_HHSurvey_Final,2213,59684463,2ebeb2dc-b9d2-4de3-a323-e4f9adbdaf2e,2019-06-26T20:11:10,
15,3,5272,REACH_NGA_2019_MSNA_HHSurvey_Final,2213,59684463,2ebeb2dc-b9d2-4de3-a323-e4f9adbdaf2e,2019-06-26T20:11:10,
20,3,5274,REACH_NGA_2019_MSNA_HHSurvey_Final,2214,59684753,5c6a8e24-86bc-4693-ba4a-0214a5e6bcd8,2019-06-26T20:13:45,
20,3,5275,REACH_NGA_2019_MSNA_HHSurvey_Final,2214,59684753,5c6a8e24-86bc-4693-ba4a-0214a5e6bcd8,2019-06-26T20:13:45,
20,3,5276,REACH_NGA_2019_MSNA_HHSurvey_Final,2214,59684753,5c6a8e24-86bc-4693-ba4a-0214a5e6bcd8,2019-06-26T20:13:45,
20,3,5277,REACH_NGA_2019_MSNA_HHSurvey_Final,2214,59684753,5c6a8e24-86bc-4693-ba4a-0214a5e6bcd8,2019-06-26T20:13:45,
20,2,5278,REACH_NGA_2019_MSNA_HHSurvey_Final,2215,59684756,e8d60400-d72e-4cf9-b7a6-f96aeb833514,2019-06-26T20:13:47,
20,2,5279,REACH_NGA_2019_MSNA_HHSurvey_Final,2215,59684756,e8d60400-d72e-4cf9-b7a6-f96aeb833514,2019-06-26T20:13:47,
20,2,5280,REACH_NGA_2019_MSNA_HHSurvey_Final,2215,59684756,e8d60400-d72e-4cf9-b7a6-f96aeb833514,2019-06-26T20:13:47,
20,2,5281,REACH_NGA_2019_MSNA_HHSurvey_Final,2215,59684756,e8d60400-d72e-4cf9-b7a6-f96aeb833514,2019-06-26T20:13:47,
20,2,5282,REACH_NGA_2019_MSNA_HHSurvey_Final,2215,59684756,e8d60400-d72e-4cf9-b7a6-f96aeb833514,2019-06-26T20:13:47,
20,2,5283,REACH_NGA_2019_MSNA_HHSurvey_Final,2217,59684759,586d6a87-80ae-48d1-8b05-733c818bc273,2019-06-26T20:13:50,
20,2,5284,REACH_NGA_2019_MSNA_HHSurvey_Final,2217,59684759,586d6a87-80ae-48d1-8b05-733c818bc273,2019-06-26T20:13:50,
20,2,5285,REACH_NGA_2019_MSNA_HHSurvey_Final,2217,59684759,586d6a87-80ae-48d1-8b05-733c818bc273,2019-06-26T20:13:50,
20,2,5286,REACH_NGA_2019_MSNA_HHSurvey_Final,2217,59684759,586d6a87-80ae-48d1-8b05-733c818bc273,2019-06-26T20:13:50,
20,3,5287,REACH_NGA_2019_MSNA_HHSurvey_Final,2220,59684771,c4e03a07-47de-41e2-a5fd-8a6dea05b703,2019-06-26T20:14:03,
20,4,5288,REACH_NGA_2019_MSNA_HHSurvey_Final,2220,59684771,c4e03a07-47de-41e2-a5fd-8a6dea05b703,2019-06-26T20:14:03,
20,2,5289,REACH_NGA_2019_MSNA_HHSurvey_Final,2220,59684771,c4e03a07-47de-41e2-a5fd-8a6dea05b703,2019-06-26T20:14:03,
25,1,5363,REACH_NGA_2019_MSNA_HHSurvey_Final,2265,59697710,fe18256a-de3a-4414-aa87-62bdaa8010b4,2019-06-27T03:19:40,
20,1,5364,REACH_NGA_2019_MSNA_HHSurvey_Final,2265,59697710,fe18256a-de3a-4414-aa87-62bdaa8010b4,2019-06-27T03:19:40,
15,2,5365,REACH_NGA_2019_MSNA_HHSurvey_Final,2265,59697710,fe18256a-de3a-4414-aa87-62bdaa8010b4,2019-06-27T03:19:40,
15,2,5366,REACH_NGA_2019_MSNA_HHSurvey_Final,2266,59697712,346cb1e2-856c-4d73-87f0-c5dc260ea98d,2019-06-27T03:19:43,
20,3,5367,REACH_NGA_2019_MSNA_HHSurvey_Final,2266,59697712,346cb1e2-856c-4d73-87f0-c5dc260ea98d,2019-06-27T03:19:43,
25,2,5368,REACH_NGA_2019_MSNA_HHSurvey_Final,2268,59697951,d9411789-7caa-4c4b-84db-b7c87a252886,2019-06-27T03:29:55,
25,5,5369,REACH_NGA_2019_MSNA_HHSurvey_Final,2269,59697952,8353dc6b-796d-4f9a-9b52-928776e6435a,2019-06-27T03:29:57,
25,2,5370,REACH_NGA_2019_MSNA_HHSurvey_Final,2269,59697952,8353dc6b-796d-4f9a-9b52-928776e6435a,2019-06-27T03:29:57,
50,2,5371,REACH_NGA_2019_MSNA_HHSurvey_Final,2269,59697952,8353dc6b-796d-4f9a-9b52-928776e6435a,2019-06-27T03:29:57,
60,2,5372,REACH_NGA_2019_MSNA_HHSurvey_Final,2270,59697975,23131816-ff34-4d98-bac1-ca26ca1f2828,2019-06-27T03:31:03,
60,2,5373,REACH_NGA_2019_MSNA_HHSurvey_Final,2270,59697975,23131816-ff34-4d98-bac1-ca26ca1f2828,2019-06-27T03:31:03,
60,2,5374,REACH_NGA_2019_MSNA_HHSurvey_Final,2270,59697975,23131816-ff34-4d98-bac1-ca26ca1f2828,2019-06-27T03:31:03,
70,6,5375,REACH_NGA_2019_MSNA_HHSurvey_Final,2270,59697975,23131816-ff34-4d98-bac1-ca26ca1f2828,2019-06-27T03:31:03,
20,3,5376,REACH_NGA_2019_MSNA_HHSurvey_Final,2270,59697975,23131816-ff34-4d98-bac1-ca26ca1f2828,2019-06-27T03:31:03,
60,2,5377,REACH_NGA_2019_MSNA_HHSurvey_Final,2271,59697977,08a2fd20-b628-413b-8341-d29355c3d1c9,2019-06-27T03:31:08,
60,2,5378,REACH_NGA_2019_MSNA_HHSurvey_Final,2271,59697977,08a2fd20-b628-413b-8341-d29355c3d1c9,2019-06-27T03:31:08,
60,2,5379,REACH_NGA_2019_MSNA_HHSurvey_Final,2271,59697977,08a2fd20-b628-413b-8341-d29355c3d1c9,2019-06-27T03:31:08,
20,1,5387,REACH_NGA_2019_MSNA_HHSurvey_Final,2273,59697997,ae600129-e944-4797-a80d-dc1a8c692b85,2019-06-27T03:31:39,
20,1,5388,REACH_NGA_2019_MSNA_HHSurvey_Final,2273,59697997,ae600129-e944-4797-a80d-dc1a8c692b85,2019-06-27T03:31:39,
20,1,5389,REACH_NGA_2019_MSNA_HHSurvey_Final,2273,59697997,ae600129-e944-4797-a80d-dc1a8c692b85,2019-06-27T03:31:39,
25,3,5390,REACH_NGA_2019_MSNA_HHSurvey_Final,2276,59700493,ba6c5737-d81d-46df-8568-842250c71c0e,2019-06-27T04:58:34,
25,2,5391,REACH_NGA_2019_MSNA_HHSurvey_Final,2276,59700493,ba6c5737-d81d-46df-8568-842250c71c0e,2019-06-27T04:58:34,
24,2,5392,REACH_NGA_2019_MSNA_HHSurvey_Final,2277,59700498,5210a4fb-d8bd-417c-bc70-c8f97c1408ad,2019-06-27T04:58:44,
24,2,5393,REACH_NGA_2019_MSNA_HHSurvey_Final,2277,59700498,5210a4fb-d8bd-417c-bc70-c8f97c1408ad,2019-06-27T04:58:44,
24,2,5394,REACH_NGA_2019_MSNA_HHSurvey_Final,2277,59700498,5210a4fb-d8bd-417c-bc70-c8f97c1408ad,2019-06-27T04:58:44,
24,3,5395,REACH_NGA_2019_MSNA_HHSurvey_Final,2277,59700498,5210a4fb-d8bd-417c-bc70-c8f97c1408ad,2019-06-27T04:58:44,
24,2,5398,REACH_NGA_2019_MSNA_HHSurvey_Final,2277,59700498,5210a4fb-d8bd-417c-bc70-c8f97c1408ad,2019-06-27T04:58:44,
25,3,5399,REACH_NGA_2019_MSNA_HHSurvey_Final,2280,59700512,2ae72545-dda2-4f9c-b2d7-cb6783922631,2019-06-27T04:59:08,
8,2,5400,REACH_NGA_2019_MSNA_HHSurvey_Final,2280,59700512,2ae72545-dda2-4f9c-b2d7-cb6783922631,2019-06-27T04:59:08,
25,3,5401,REACH_NGA_2019_MSNA_HHSurvey_Final,2280,59700512,2ae72545-dda2-4f9c-b2d7-cb6783922631,2019-06-27T04:59:08,
25,2,5402,REACH_NGA_2019_MSNA_HHSurvey_Final,2280,59700512,2ae72545-dda2-4f9c-b2d7-cb6783922631,2019-06-27T04:59:08,
25,2,5403,REACH_NGA_2019_MSNA_HHSurvey_Final,2280,59700512,2ae72545-dda2-4f9c-b2d7-cb6783922631,2019-06-27T04:59:08,
25,1,5404,REACH_NGA_2019_MSNA_HHSurvey_Final,2280,59700512,2ae72545-dda2-4f9c-b2d7-cb6783922631,2019-06-27T04:59:08,
25,2,5405,REACH_NGA_2019_MSNA_HHSurvey_Final,2280,59700512,2ae72545-dda2-4f9c-b2d7-cb6783922631,2019-06-27T04:59:08,
25,2,5406,REACH_NGA_2019_MSNA_HHSurvey_Final,2280,59700512,2ae72545-dda2-4f9c-b2d7-cb6783922631,2019-06-27T04:59:08,
20,3,5407,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
10,2,5408,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
10,2,5409,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
20,3,5410,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
20,3,5411,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
20,2,5412,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
20,2,5413,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
20,2,5414,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
14,2,5415,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
20,2,5416,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
20,2,5417,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
10,2,5418,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
20,2,5419,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
20,2,5420,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
20,2,5423,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
20,2,5424,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
20,3,5425,REACH_NGA_2019_MSNA_HHSurvey_Final,2281,59700522,548f8455-1814-4a5f-b39d-34c4401973cd,2019-06-27T04:59:18,
25,4,5427,REACH_NGA_2019_MSNA_HHSurvey_Final,2283,59706813,5e59e83d-21be-4dc0-9ac1-e98bd4f6c221,2019-06-27T06:38:58,
20,5,5428,REACH_NGA_2019_MSNA_HHSurvey_Final,2283,59706813,5e59e83d-21be-4dc0-9ac1-e98bd4f6c221,2019-06-27T06:38:58,
20,4,5429,REACH_NGA_2019_MSNA_HHSurvey_Final,2284,59768608,8c8101ec-50fb-4d74-bf57-cdb9e9893006,2019-06-27T13:19:53,
20,6,5430,REACH_NGA_2019_MSNA_HHSurvey_Final,2285,59768621,c0fa39b4-76a6-40a7-bdb4-91224fcbf84b,2019-06-27T13:19:55,
20,5,5431,REACH_NGA_2019_MSNA_HHSurvey_Final,2286,59768639,bf5641f6-9c0c-4fa5-8131-5b4039a56b0a,2019-06-27T13:19:58,
20,2,5432,REACH_NGA_2019_MSNA_HHSurvey_Final,2287,59769222,9f0e5718-7b5d-4b78-ab5e-2e726a366f7d,2019-06-27T13:21:06,
20,2,5433,REACH_NGA_2019_MSNA_HHSurvey_Final,2287,59769222,9f0e5718-7b5d-4b78-ab5e-2e726a366f7d,2019-06-27T13:21:06,
20,2,5434,REACH_NGA_2019_MSNA_HHSurvey_Final,2287,59769222,9f0e5718-7b5d-4b78-ab5e-2e726a366f7d,2019-06-27T13:21:06,
20,2,5435,REACH_NGA_2019_MSNA_HHSurvey_Final,2287,59769222,9f0e5718-7b5d-4b78-ab5e-2e726a366f7d,2019-06-27T13:21:06,
20,14,5436,REACH_NGA_2019_MSNA_HHSurvey_Final,2288,59769223,6b0e3da0-2ae9-4fa5-bf5d-54797874ebb2,2019-06-27T13:21:06,
20,4,5437,REACH_NGA_2019_MSNA_HHSurvey_Final,2289,59769260,1c70c6a5-ae9a-426c-8196-72f9da5cff84,2019-06-27T13:21:10,
20,4,5438,REACH_NGA_2019_MSNA_HHSurvey_Final,2289,59769260,1c70c6a5-ae9a-426c-8196-72f9da5cff84,2019-06-27T13:21:10,
20,2,5439,REACH_NGA_2019_MSNA_HHSurvey_Final,2289,59769260,1c70c6a5-ae9a-426c-8196-72f9da5cff84,2019-06-27T13:21:10,
20,2,5440,REACH_NGA_2019_MSNA_HHSurvey_Final,2289,59769260,1c70c6a5-ae9a-426c-8196-72f9da5cff84,2019-06-27T13:21:10,
20,14,5441,REACH_NGA_2019_MSNA_HHSurvey_Final,2290,59769261,9584b0e0-4746-4bdf-afab-52082ecffd15,2019-06-27T13:21:10,
20,4,5442,REACH_NGA_2019_MSNA_HHSurvey_Final,2291,59769275,9f8b0d0d-0a73-48b9-8eb7-88a8ec3669ca,2019-06-27T13:21:12,
20,4,5443,REACH_NGA_2019_MSNA_HHSurvey_Final,2291,59769275,9f8b0d0d-0a73-48b9-8eb7-88a8ec3669ca,2019-06-27T13:21:12,
20,4,5444,REACH_NGA_2019_MSNA_HHSurvey_Final,2291,59769275,9f8b0d0d-0a73-48b9-8eb7-88a8ec3669ca,2019-06-27T13:21:12,
20,4,5445,REACH_NGA_2019_MSNA_HHSurvey_Final,2291,59769275,9f8b0d0d-0a73-48b9-8eb7-88a8ec3669ca,2019-06-27T13:21:12,
20,4,5446,REACH_NGA_2019_MSNA_HHSurvey_Final,2291,59769275,9f8b0d0d-0a73-48b9-8eb7-88a8ec3669ca,2019-06-27T13:21:12,
20,4,5447,REACH_NGA_2019_MSNA_HHSurvey_Final,2291,59769275,9f8b0d0d-0a73-48b9-8eb7-88a8ec3669ca,2019-06-27T13:21:12,
25,1,5448,REACH_NGA_2019_MSNA_HHSurvey_Final,2292,59769283,255a7c21-270c-4264-a644-8040ed286e3d,2019-06-27T13:21:13,
20,2,5449,REACH_NGA_2019_MSNA_HHSurvey_Final,2292,59769283,255a7c21-270c-4264-a644-8040ed286e3d,2019-06-27T13:21:13,
15,3,5450,REACH_NGA_2019_MSNA_HHSurvey_Final,2292,59769283,255a7c21-270c-4264-a644-8040ed286e3d,2019-06-27T13:21:13,
12,6,5481,REACH_NGA_2019_MSNA_HHSurvey_Final,2304,59770247,34faaf09-273d-4497-be40-9131c70e2645,2019-06-27T13:23:15,
15,6,5482,REACH_NGA_2019_MSNA_HHSurvey_Final,2304,59770247,34faaf09-273d-4497-be40-9131c70e2645,2019-06-27T13:23:15,
20,6,5483,REACH_NGA_2019_MSNA_HHSurvey_Final,2304,59770247,34faaf09-273d-4497-be40-9131c70e2645,2019-06-27T13:23:15,
20,12,5491,REACH_NGA_2019_MSNA_HHSurvey_Final,2306,59770771,64f20f17-788b-43d2-b01a-be012cab0b67,2019-06-27T13:23:55,
20,5,5497,REACH_NGA_2019_MSNA_HHSurvey_Final,2308,59770841,df66c1ea-80f3-4fbd-b686-f636d231c7ba,2019-06-27T13:24:01,
15,10,5498,REACH_NGA_2019_MSNA_HHSurvey_Final,2308,59770841,df66c1ea-80f3-4fbd-b686-f636d231c7ba,2019-06-27T13:24:01,
25,1,5499,REACH_NGA_2019_MSNA_HHSurvey_Final,2309,59770902,97788a9f-2d6d-4299-b54d-a45ac87fe7ec,2019-06-27T13:24:06,
25,1,5500,REACH_NGA_2019_MSNA_HHSurvey_Final,2309,59770902,97788a9f-2d6d-4299-b54d-a45ac87fe7ec,2019-06-27T13:24:06,
25,1,5501,REACH_NGA_2019_MSNA_HHSurvey_Final,2309,59770902,97788a9f-2d6d-4299-b54d-a45ac87fe7ec,2019-06-27T13:24:06,
25,1,5502,REACH_NGA_2019_MSNA_HHSurvey_Final,2309,59770902,97788a9f-2d6d-4299-b54d-a45ac87fe7ec,2019-06-27T13:24:06,
25,6,5505,REACH_NGA_2019_MSNA_HHSurvey_Final,2311,59771150,9d5e9564-bec6-4d33-b455-4d32f7a8b6ad,2019-06-27T13:24:30,
10,4,5506,REACH_NGA_2019_MSNA_HHSurvey_Final,2312,59771181,575890ef-c1a7-410b-9a1d-d845e303e1ba,2019-06-27T13:24:33,
5,3,5507,REACH_NGA_2019_MSNA_HHSurvey_Final,2312,59771181,575890ef-c1a7-410b-9a1d-d845e303e1ba,2019-06-27T13:24:33,
25,3,5508,REACH_NGA_2019_MSNA_HHSurvey_Final,2313,59771686,ec77016d-d8a4-40e7-82ef-12dfb8bcf2b1,2019-06-27T13:25:24,
